fecha;radsup
2003-05-26;12,44
2003-05-27;13,59
2003-05-28;13,08
2003-05-29;13,14
2003-05-30;4,34
2003-05-31;2,18
2003-06-01;13,49
2003-06-02;5,00
2003-06-03;1,31
2003-06-04;6,20
2003-06-05;2,01
2003-06-06;1,72
2003-06-07;1,22
2003-06-08;0,91
2003-06-09;1,44
2003-06-10;4,74
2003-06-11;6,21
2003-06-12;11,03
2003-06-13;10,30
2003-06-14;2,26
2003-06-15;5,24
2003-06-16;8,44
2003-06-17;6,17
2003-06-18;11,20
2003-06-19;11,57
2003-06-20;4,83
2003-06-21;5,14
2003-06-22;0,99
2003-06-23;2,59
2003-06-24;12,36
