fecha;radsup
2009-05-04;15,18
2009-05-05;10,01
2009-05-06;15,39
2009-05-07;1,44
2009-05-08;5,15
2009-05-09;11,50
2009-05-10;14,17
2009-05-11;13,10
2009-05-12;7,78
2009-05-13;6,35
2009-05-14;5,00
2009-05-15;3,69
2009-05-16;2,31
2009-05-17;4,04
2009-05-18;2,41
2009-05-19;4,21
2009-05-20;12,00
2009-05-21;6,24
2009-05-22;5,20
2009-05-23;5,86
2009-05-24;12,04
2009-05-25;1,25
2009-05-26;13,02
2009-05-27;14,08
2009-05-28;13,67
2009-05-29;5,61
2009-05-30;8,70
2009-05-31;9,45
2009-06-01;9,05
2009-06-02;0,67
