fecha;velviento
2009-05-04;1,71
2009-05-05;1,58
2009-05-06;1,74
2009-05-07;0,85
2009-05-08;1,46
2009-05-09;2,08
2009-05-10;2,27
2009-05-11;2,47
2009-05-12;2,70
2009-05-13;3,87
2009-05-14;4,68
2009-05-15;2,46
2009-05-16;2,36
2009-05-17;3,23
2009-05-18;5,13
2009-05-19;4,04
2009-05-20;2,79
2009-05-21;2,00
2009-05-22;2,13
2009-05-23;3,58
2009-05-24;3,69
2009-05-25;2,30
2009-05-26;0,74
2009-05-27;1,49
2009-05-28;2,37
2009-05-29;3,05
2009-05-30;3,90
2009-05-31;3,73
2009-06-01;4,47
2009-06-02;1,64
