fecha;tmin
2009-05-04;290,70
2009-05-05;284,70
2009-05-06;280,50
2009-05-07;282,90
2009-05-08;291,70
2009-05-09;291,40
2009-05-10;291,10
2009-05-11;289,20
2009-05-12;287,30
2009-05-13;286,20
2009-05-14;289,20
2009-05-15;288,50
2009-05-16;284,70
2009-05-17;281,80
2009-05-18;284,20
2009-05-19;285,10
2009-05-20;288,10
2009-05-21;286,90
2009-05-22;292,70
2009-05-23;291,80
2009-05-24;291,10
2009-05-25;290,90
2009-05-26;290,90
2009-05-27;288,30
2009-05-28;290,70
2009-05-29;286,60
2009-05-30;286,80
2009-05-31;292,60
2009-06-01;285,00
2009-06-02;284,30
