fecha;velviento
2009-05-04;2,49
2009-05-05;2,32
2009-05-06;1,91
2009-05-07;2,54
2009-05-08;2,54
2009-05-09;1,60
2009-05-10;1,95
2009-05-11;1,34
2009-05-12;1,78
2009-05-13;1,94
2009-05-14;1,59
2009-05-15;2,38
2009-05-16;2,84
2009-05-17;2,79
2009-05-18;2,10
2009-05-19;3,64
2009-05-20;4,96
2009-05-21;3,30
2009-05-22;2,13
2009-05-23;5,32
2009-05-24;7,07
2009-05-25;4,54
2009-05-26;3,01
2009-05-27;2,17
2009-05-28;1,87
2009-05-29;1,58
2009-05-30;1,74
2009-05-31;2,31
2009-06-01;1,53
2009-06-02;1,58
