fecha;tmin
2009-05-04;289,00
2009-05-05;287,10
2009-05-06;285,10
2009-05-07;288,80
2009-05-08;289,60
2009-05-09;292,50
2009-05-10;293,00
2009-05-11;291,50
2009-05-12;293,00
2009-05-13;288,30
2009-05-14;283,30
2009-05-15;282,70
2009-05-16;283,50
2009-05-17;287,20
2009-05-18;292,50
2009-05-19;292,00
2009-05-20;289,20
2009-05-21;284,40
2009-05-22;285,90
2009-05-23;289,80
2009-05-24;289,20
2009-05-25;288,70
2009-05-26;288,50
2009-05-27;288,40
2009-05-28;285,60
2009-05-29;283,80
2009-05-30;287,00
2009-05-31;286,40
2009-06-01;288,50
2009-06-02;285,20
