fecha;radsup
2009-05-04;15,23
2009-05-05;6,54
2009-05-06;8,32
2009-05-07;5,32
2009-05-08;6,64
2009-05-09;5,94
2009-05-10;8,46
2009-05-11;13,07
2009-05-12;12,48
2009-05-13;1,73
2009-05-14;14,83
2009-05-15;3,64
2009-05-16;14,26
2009-05-17;13,91
2009-05-18;13,84
2009-05-19;13,57
2009-05-20;10,38
2009-05-21;14,29
2009-05-22;9,94
2009-05-23;14,74
2009-05-24;14,64
2009-05-25;14,47
2009-05-26;14,02
2009-05-27;5,38
2009-05-28;9,67
2009-05-29;13,50
2009-05-30;9,55
2009-05-31;11,83
2009-06-01;8,42
2009-06-02;10,47
