fecha;tmin
2009-05-04;290,40
2009-05-05;288,00
2009-05-06;286,00
2009-05-07;282,80
2009-05-08;283,40
2009-05-09;284,70
2009-05-10;292,30
2009-05-11;293,80
2009-05-12;292,80
2009-05-13;290,80
2009-05-14;290,30
2009-05-15;292,20
2009-05-16;286,40
2009-05-17;284,80
2009-05-18;290,00
2009-05-19;282,80
2009-05-20;282,70
2009-05-21;282,90
2009-05-22;280,30
2009-05-23;281,80
2009-05-24;283,10
2009-05-25;282,30
2009-05-26;286,30
2009-05-27;279,80
2009-05-28;282,00
2009-05-29;287,30
2009-05-30;292,10
2009-05-31;292,70
2009-06-01;293,10
2009-06-02;292,80
