fecha;radsup
2009-05-04;14,78
2009-05-05;5,58
2009-05-06;15,88
2009-05-07;15,67
2009-05-08;11,47
2009-05-09;6,48
2009-05-10;15,48
2009-05-11;15,47
2009-05-12;15,30
2009-05-13;15,17
2009-05-14;14,95
2009-05-15;10,47
2009-05-16;4,47
2009-05-17;3,86
2009-05-18;3,51
2009-05-19;4,98
2009-05-20;13,97
2009-05-21;11,94
2009-05-22;13,60
2009-05-23;13,75
2009-05-24;14,02
2009-05-25;13,61
2009-05-26;13,67
2009-05-27;12,77
2009-05-28;7,36
2009-05-29;13,13
2009-05-30;13,03
2009-05-31;4,77
2009-06-01;12,92
2009-06-02;12,69
