fecha;tmax
2009-05-04;305,90
2009-05-05;298,10
2009-05-06;296,50
2009-05-07;299,40
2009-05-08;296,00
2009-05-09;294,80
2009-05-10;293,70
2009-05-11;298,40
2009-05-12;298,20
2009-05-13;298,10
2009-05-14;301,70
2009-05-15;297,80
2009-05-16;288,30
2009-05-17;285,70
2009-05-18;288,20
2009-05-19;289,60
2009-05-20;292,40
2009-05-21;295,10
2009-05-22;295,50
2009-05-23;293,70
2009-05-24;293,60
2009-05-25;293,50
2009-05-26;291,90
2009-05-27;294,00
2009-05-28;294,80
2009-05-29;293,20
2009-05-30;294,10
2009-05-31;294,20
2009-06-01;292,70
2009-06-02;290,00
