fecha;tmax
2009-05-04;306,50
2009-05-05;296,70
2009-05-06;296,60
2009-05-07;295,90
2009-05-08;297,70
2009-05-09;297,70
2009-05-10;298,30
2009-05-11;300,20
2009-05-12;302,50
2009-05-13;295,60
2009-05-14;287,80
2009-05-15;284,00
2009-05-16;287,70
2009-05-17;290,60
2009-05-18;293,40
2009-05-19;293,70
2009-05-20;292,40
2009-05-21;293,40
2009-05-22;290,20
2009-05-23;288,40
2009-05-24;292,00
2009-05-25;293,50
2009-05-26;295,70
2009-05-27;291,60
2009-05-28;293,40
2009-05-29;293,40
2009-05-30;294,80
2009-05-31;296,20
2009-06-01;295,40
2009-06-02;294,30
