fecha;velviento
2009-05-04;1,53
2009-05-05;1,89
2009-05-06;1,69
2009-05-07;1,60
2009-05-08;1,70
2009-05-09;2,12
2009-05-10;3,17
2009-05-11;3,12
2009-05-12;1,73
2009-05-13;5,71
2009-05-14;2,75
2009-05-15;1,42
2009-05-16;1,52
2009-05-17;2,77
2009-05-18;2,28
2009-05-19;2,26
2009-05-20;3,21
2009-05-21;3,66
2009-05-22;2,39
2009-05-23;1,86
2009-05-24;2,53
2009-05-25;2,91
2009-05-26;3,41
2009-05-27;1,55
2009-05-28;2,06
2009-05-29;2,02
2009-05-30;3,01
2009-05-31;2,26
2009-06-01;2,54
2009-06-02;4,08
