fecha;hrmean
2009-05-04;48,90
2009-05-05;52,17
2009-05-06;55,14
2009-05-07;94,05
2009-05-08;90,26
2009-05-09;85,96
2009-05-10;72,95
2009-05-11;71,01
2009-05-12;86,18
2009-05-13;90,29
2009-05-14;98,06
2009-05-15;92,52
2009-05-16;99,74
2009-05-17;97,82
2009-05-18;71,13
2009-05-19;53,42
2009-05-20;51,40
2009-05-21;57,47
2009-05-22;50,51
2009-05-23;69,01
2009-05-24;93,58
2009-05-25;67,51
2009-05-26;66,61
2009-05-27;71,54
2009-05-28;72,43
2009-05-29;73,37
2009-05-30;85,13
2009-05-31;84,34
2009-06-01;75,74
2009-06-02;82,67
