fecha;tmin
2009-05-04;288,80
2009-05-05;288,90
2009-05-06;287,30
2009-05-07;291,10
2009-05-08;292,50
2009-05-09;292,40
2009-05-10;292,70
2009-05-11;293,40
2009-05-12;292,00
2009-05-13;283,20
2009-05-14;279,90
2009-05-15;282,00
2009-05-16;280,10
2009-05-17;280,60
2009-05-18;279,10
2009-05-19;281,40
2009-05-20;280,70
2009-05-21;278,00
2009-05-22;280,90
2009-05-23;275,80
2009-05-24;275,90
2009-05-25;278,50
2009-05-26;279,70
2009-05-27;286,10
2009-05-28;287,50
2009-05-29;282,00
2009-05-30;283,00
2009-05-31;282,90
2009-06-01;286,20
2009-06-02;287,70
