fecha;radsup
2009-05-04;14,38
2009-05-05;3,08
2009-05-06;11,99
2009-05-07;15,73
2009-05-08;15,93
2009-05-09;14,82
2009-05-10;2,71
2009-05-11;9,33
2009-05-12;7,60
2009-05-13;9,83
2009-05-14;8,18
2009-05-15;12,27
2009-05-16;2,10
2009-05-17;3,56
2009-05-18;0,78
2009-05-19;2,29
2009-05-20;1,94
2009-05-21;13,38
2009-05-22;14,21
2009-05-23;7,70
2009-05-24;13,62
2009-05-25;13,32
2009-05-26;1,99
2009-05-27;14,08
2009-05-28;13,47
2009-05-29;1,70
2009-05-30;2,93
2009-05-31;2,70
2009-06-01;2,15
2009-06-02;6,86
