fecha;tmax
2009-05-04;305,80
2009-05-05;293,80
2009-05-06;299,50
2009-05-07;294,60
2009-05-08;299,20
2009-05-09;302,10
2009-05-10;303,50
2009-05-11;304,70
2009-05-12;302,90
2009-05-13;302,40
2009-05-14;304,00
2009-05-15;303,10
2009-05-16;301,20
2009-05-17;298,70
2009-05-18;297,80
2009-05-19;280,90
2009-05-20;288,60
2009-05-21;291,10
2009-05-22;292,40
2009-05-23;290,40
2009-05-24;288,40
2009-05-25;287,20
2009-05-26;290,30
2009-05-27;291,20
2009-05-28;291,60
2009-05-29;293,90
2009-05-30;296,60
2009-05-31;295,30
2009-06-01;291,70
2009-06-02;292,50
