fecha;tmin
2009-01-21;290,30
2009-01-22;293,20
2009-01-23;298,50
2009-01-24;297,60
2009-01-25;301,30
2009-01-26;300,30
2009-01-27;298,60
2009-01-28;296,40
2009-01-29;298,70
2009-01-30;295,60
2009-01-31;297,30
2009-02-01;297,50
2009-02-02;295,90
2009-02-03;295,20
2009-02-04;299,80
2009-02-05;296,10
2009-02-06;291,20
2009-02-07;291,30
2009-02-08;292,60
2009-02-09;292,50
2009-02-10;292,40
2009-02-11;291,60
2009-02-12;293,70
2009-02-13;294,60
2009-02-14;294,10
2009-02-15;296,10
2009-02-16;294,20
2009-02-17;293,50
2009-02-18;293,70
2009-02-19;294,20
