fecha;radsup
2009-01-21;28,99
2009-01-22;27,23
2009-01-23;20,34
2009-01-24;22,80
2009-01-25;15,86
2009-01-26;18,85
2009-01-27;7,07
2009-01-28;20,43
2009-01-29;17,06
2009-01-30;24,06
2009-01-31;18,35
2009-02-01;7,88
2009-02-02;13,47
2009-02-03;15,49
2009-02-04;23,82
2009-02-05;14,77
2009-02-06;2,49
2009-02-07;6,22
2009-02-08;20,06
2009-02-09;9,88
2009-02-10;23,98
2009-02-11;24,90
2009-02-12;23,93
2009-02-13;26,31
2009-02-14;25,10
2009-02-15;11,05
2009-02-16;12,33
2009-02-17;24,40
2009-02-18;24,67
2009-02-19;19,11
