fecha;velviento
2009-01-21;2,37
2009-01-22;2,23
2009-01-23;2,61
2009-01-24;2,34
2009-01-25;3,11
2009-01-26;2,35
2009-01-27;3,56
2009-01-28;3,70
2009-01-29;3,15
2009-01-30;1,83
2009-01-31;2,11
2009-02-01;2,46
2009-02-02;2,58
2009-02-03;3,29
2009-02-04;2,36
2009-02-05;2,32
2009-02-06;2,94
2009-02-07;3,71
2009-02-08;2,68
2009-02-09;1,46
2009-02-10;1,40
2009-02-11;1,76
2009-02-12;2,49
2009-02-13;3,42
2009-02-14;1,73
2009-02-15;2,39
2009-02-16;1,53
2009-02-17;1,51
2009-02-18;4,82
2009-02-19;3,18
