fecha;radsup
2009-01-21;29,11
2009-01-22;24,94
2009-01-23;20,23
2009-01-24;22,85
2009-01-25;15,81
2009-01-26;25,12
2009-01-27;11,16
2009-01-28;26,38
2009-01-29;27,81
2009-01-30;27,82
2009-01-31;20,68
2009-02-01;10,78
2009-02-02;11,89
2009-02-03;8,27
2009-02-04;15,77
2009-02-05;23,10
2009-02-06;23,75
2009-02-07;12,44
2009-02-08;20,46
2009-02-09;26,03
2009-02-10;15,71
2009-02-11;25,08
2009-02-12;18,32
2009-02-13;21,83
2009-02-14;22,64
2009-02-15;7,55
2009-02-16;16,55
2009-02-17;22,81
2009-02-18;25,80
2009-02-19;25,54
