fecha;tmax
2009-01-21;305,60
2009-01-22;309,80
2009-01-23;309,00
2009-01-24;311,20
2009-01-25;309,50
2009-01-26;316,30
2009-01-27;306,90
2009-01-28;306,30
2009-01-29;308,70
2009-01-30;311,80
2009-01-31;310,80
2009-02-01;307,90
2009-02-02;303,20
2009-02-03;302,70
2009-02-04;304,80
2009-02-05;311,10
2009-02-06;311,80
2009-02-07;307,70
2009-02-08;302,00
2009-02-09;304,90
2009-02-10;304,80
2009-02-11;308,60
2009-02-12;307,00
2009-02-13;305,40
2009-02-14;306,10
2009-02-15;297,70
2009-02-16;299,10
2009-02-17;301,30
2009-02-18;304,50
2009-02-19;306,20
