fecha;hrmean
2009-01-21;44,37
2009-01-22;47,65
2009-01-23;51,16
2009-01-24;44,82
2009-01-25;40,81
2009-01-26;42,90
2009-01-27;65,36
2009-01-28;56,45
2009-01-29;49,84
2009-01-30;41,32
2009-01-31;39,31
2009-02-01;45,69
2009-02-02;83,54
2009-02-03;95,47
2009-02-04;79,19
2009-02-05;58,98
2009-02-06;48,64
2009-02-07;60,32
2009-02-08;52,16
2009-02-09;52,25
2009-02-10;59,57
2009-02-11;52,03
2009-02-12;61,30
2009-02-13;79,09
2009-02-14;74,27
2009-02-15;65,54
2009-02-16;62,03
2009-02-17;53,29
2009-02-18;55,82
2009-02-19;52,92
