fecha;hrmean
2009-01-21;50,72
2009-01-22;49,84
2009-01-23;50,71
2009-01-24;49,22
2009-01-25;45,28
2009-01-26;48,75
2009-01-27;43,32
2009-01-28;46,73
2009-01-29;47,47
2009-01-30;62,95
2009-01-31;79,96
2009-02-01;57,76
2009-02-02;40,16
2009-02-03;35,16
2009-02-04;32,88
2009-02-05;51,81
2009-02-06;65,65
2009-02-07;70,75
2009-02-08;55,53
2009-02-09;55,22
2009-02-10;90,66
2009-02-11;86,84
2009-02-12;80,62
2009-02-13;99,48
2009-02-14;93,59
2009-02-15;87,77
2009-02-16;86,08
2009-02-17;91,68
2009-02-18;90,22
2009-02-19;95,70
