fecha;tmin
2009-01-21;290,00
2009-01-22;293,10
2009-01-23;297,50
2009-01-24;297,30
2009-01-25;300,00
2009-01-26;299,00
2009-01-27;296,60
2009-01-28;295,50
2009-01-29;293,20
2009-01-30;295,10
2009-01-31;298,10
2009-02-01;301,50
2009-02-02;295,50
2009-02-03;296,90
2009-02-04;297,20
2009-02-05;299,10
2009-02-06;302,40
2009-02-07;295,10
2009-02-08;294,70
2009-02-09;291,20
2009-02-10;293,70
2009-02-11;293,70
2009-02-12;296,30
2009-02-13;295,50
2009-02-14;295,80
2009-02-15;291,30
2009-02-16;290,60
2009-02-17;291,30
2009-02-18;291,70
2009-02-19;292,50
