fecha;hrmean
2009-01-21;45,17
2009-01-22;49,51
2009-01-23;50,72
2009-01-24;47,88
2009-01-25;46,70
2009-01-26;46,87
2009-01-27;65,13
2009-01-28;79,27
2009-01-29;66,89
2009-01-30;44,80
2009-01-31;46,16
2009-02-01;46,94
2009-02-02;35,60
2009-02-03;51,71
2009-02-04;56,13
2009-02-05;44,02
2009-02-06;46,07
2009-02-07;56,36
2009-02-08;94,50
2009-02-09;87,05
2009-02-10;91,35
2009-02-11;73,76
2009-02-12;84,31
2009-02-13;94,78
2009-02-14;87,86
2009-02-15;96,17
2009-02-16;92,69
2009-02-17;74,56
2009-02-18;67,74
2009-02-19;81,27
