fecha;radsup
2009-01-21;28,36
2009-01-22;14,20
2009-01-23;18,14
2009-01-24;21,42
2009-01-25;16,47
2009-01-26;20,29
2009-01-27;8,67
2009-01-28;22,55
2009-01-29;25,83
2009-01-30;26,52
2009-01-31;21,52
2009-02-01;27,00
2009-02-02;25,55
2009-02-03;17,71
2009-02-04;5,80
2009-02-05;9,67
2009-02-06;25,14
2009-02-07;21,15
2009-02-08;8,65
2009-02-09;13,65
2009-02-10;25,28
2009-02-11;25,98
2009-02-12;23,73
2009-02-13;25,45
2009-02-14;26,62
2009-02-15;26,61
2009-02-16;25,52
2009-02-17;24,20
2009-02-18;22,10
2009-02-19;14,06
