fecha;tmax
2009-01-21;305,90
2009-01-22;308,50
2009-01-23;309,50
2009-01-24;312,40
2009-01-25;310,10
2009-01-26;312,90
2009-01-27;305,50
2009-01-28;309,40
2009-01-29;307,90
2009-01-30;315,70
2009-01-31;312,00
2009-02-01;306,40
2009-02-02;303,40
2009-02-03;306,20
2009-02-04;311,20
2009-02-05;307,50
2009-02-06;296,10
2009-02-07;296,10
2009-02-08;300,90
2009-02-09;297,00
2009-02-10;304,00
2009-02-11;307,40
2009-02-12;307,60
2009-02-13;306,50
2009-02-14;306,40
2009-02-15;302,30
2009-02-16;301,40
2009-02-17;304,90
2009-02-18;307,10
2009-02-19;307,90
