fecha;tmax
2009-01-21;305,70
2009-01-22;310,10
2009-01-23;308,60
2009-01-24;311,00
2009-01-25;308,50
2009-01-26;313,80
2009-01-27;305,70
2009-01-28;302,60
2009-01-29;304,00
2009-01-30;309,60
2009-01-31;310,50
2009-02-01;307,70
2009-02-02;309,80
2009-02-03;305,00
2009-02-04;311,20
2009-02-05;315,00
2009-02-06;310,80
2009-02-07;308,10
2009-02-08;301,50
2009-02-09;302,80
2009-02-10;299,50
2009-02-11;306,60
2009-02-12;301,70
2009-02-13;296,20
2009-02-14;302,70
2009-02-15;298,00
2009-02-16;302,10
2009-02-17;306,20
2009-02-18;303,00
2009-02-19;298,00
