fecha;hrmean
2009-01-21;43,95
2009-01-22;47,30
2009-01-23;45,61
2009-01-24;47,48
2009-01-25;54,27
2009-01-26;59,83
2009-01-27;91,11
2009-01-28;98,95
2009-01-29;91,04
2009-01-30;79,16
2009-01-31;79,16
2009-02-01;78,78
2009-02-02;99,15
2009-02-03;97,23
2009-02-04;95,32
2009-02-05;89,18
2009-02-06;91,65
2009-02-07;89,52
2009-02-08;94,31
2009-02-09;96,46
2009-02-10;96,66
2009-02-11;99,40
2009-02-12;92,66
2009-02-13;86,98
2009-02-14;86,30
2009-02-15;81,01
2009-02-16;84,71
2009-02-17;93,13
2009-02-18;89,66
2009-02-19;92,24
