fecha;tmin
2009-01-21;295,70
2009-01-22;296,90
2009-01-23;296,20
2009-01-24;296,20
2009-01-25;296,10
2009-01-26;295,60
2009-01-27;296,10
2009-01-28;293,30
2009-01-29;293,30
2009-01-30;294,10
2009-01-31;295,70
2009-02-01;296,80
2009-02-02;296,70
2009-02-03;296,40
2009-02-04;295,90
2009-02-05;293,50
2009-02-06;294,00
2009-02-07;296,10
2009-02-08;296,60
2009-02-09;295,30
2009-02-10;294,80
2009-02-11;294,70
2009-02-12;297,20
2009-02-13;296,90
2009-02-14;296,50
2009-02-15;298,50
2009-02-16;299,20
2009-02-17;298,90
2009-02-18;299,30
2009-02-19;295,50
