fecha;tmin
2009-01-21;290,10
2009-01-22;293,30
2009-01-23;298,00
2009-01-24;296,70
2009-01-25;300,10
2009-01-26;298,20
2009-01-27;296,80
2009-01-28;296,90
2009-01-29;294,70
2009-01-30;296,70
2009-01-31;296,50
2009-02-01;300,20
2009-02-02;297,20
2009-02-03;297,30
2009-02-04;294,00
2009-02-05;297,40
2009-02-06;299,50
2009-02-07;299,20
2009-02-08;295,00
2009-02-09;295,70
2009-02-10;296,80
2009-02-11;295,50
2009-02-12;296,10
2009-02-13;293,60
2009-02-14;294,80
2009-02-15;295,90
2009-02-16;295,00
2009-02-17;293,30
2009-02-18;295,10
2009-02-19;292,70
