fecha;tmin
2009-01-21;290,20
2009-01-22;293,20
2009-01-23;297,10
2009-01-24;298,20
2009-01-25;300,50
2009-01-26;298,50
2009-01-27;299,60
2009-01-28;303,40
2009-01-29;301,90
2009-01-30;304,90
2009-01-31;302,80
2009-02-01;297,50
2009-02-02;294,20
2009-02-03;294,40
2009-02-04;297,40
2009-02-05;296,30
2009-02-06;294,20
2009-02-07;291,70
2009-02-08;291,90
2009-02-09;291,90
2009-02-10;291,60
2009-02-11;291,40
2009-02-12;292,20
2009-02-13;292,20
2009-02-14;294,90
2009-02-15;296,90
2009-02-16;296,70
2009-02-17;294,80
2009-02-18;294,90
2009-02-19;293,10
