fecha;velviento
2009-01-21;2,49
2009-01-22;2,21
2009-01-23;1,94
2009-01-24;2,48
2009-01-25;2,69
2009-01-26;2,25
2009-01-27;2,09
2009-01-28;1,55
2009-01-29;1,54
2009-01-30;2,20
2009-01-31;2,66
2009-02-01;2,95
2009-02-02;2,44
2009-02-03;1,92
2009-02-04;2,11
2009-02-05;3,05
2009-02-06;4,88
2009-02-07;2,35
2009-02-08;1,69
2009-02-09;1,75
2009-02-10;1,60
2009-02-11;2,84
2009-02-12;2,15
2009-02-13;4,88
2009-02-14;4,02
2009-02-15;1,59
2009-02-16;1,11
2009-02-17;1,87
2009-02-18;2,32
2009-02-19;1,97
