fecha;tmax
2003-04-28;295,00
2003-04-29;292,90
2003-04-30;294,40
2003-05-01;291,60
2003-05-02;289,90
2003-05-03;289,10
2003-05-04;292,50
2003-05-05;291,40
2003-05-06;292,10
2003-05-07;292,10
2003-05-08;295,60
2003-05-09;296,70
2003-05-10;295,40
2003-05-11;296,20
2003-05-12;293,00
2003-05-13;299,10
2003-05-14;297,20
2003-05-15;292,40
2003-05-16;290,80
2003-05-17;291,20
2003-05-18;292,80
2003-05-19;291,10
2003-05-20;291,40
2003-05-21;289,00
2003-05-22;290,50
2003-05-23;291,70
2003-05-24;294,10
2003-05-25;292,70
2003-05-26;291,60
2003-05-27;293,80
