fecha;tmax
2003-04-28;297,90
2003-04-29;297,70
2003-04-30;295,30
2003-05-01;293,90
2003-05-02;292,80
2003-05-03;289,60
2003-05-04;291,00
2003-05-05;288,90
2003-05-06;290,70
2003-05-07;291,90
2003-05-08;295,00
2003-05-09;294,50
2003-05-10;293,30
2003-05-11;293,80
2003-05-12;293,80
2003-05-13;295,60
2003-05-14;295,90
2003-05-15;292,10
2003-05-16;288,50
2003-05-17;288,80
2003-05-18;287,70
2003-05-19;291,90
2003-05-20;293,90
2003-05-21;292,70
2003-05-22;288,60
2003-05-23;289,60
2003-05-24;288,90
2003-05-25;287,70
2003-05-26;290,20
2003-05-27;290,40
