fecha;tmin
2003-04-28;293,80
2003-04-29;293,40
2003-04-30;289,10
2003-05-01;287,90
2003-05-02;286,00
2003-05-03;286,30
2003-05-04;286,20
2003-05-05;286,10
2003-05-06;284,40
2003-05-07;279,50
2003-05-08;278,70
2003-05-09;280,90
2003-05-10;280,60
2003-05-11;283,50
2003-05-12;287,30
2003-05-13;287,80
2003-05-14;285,80
2003-05-15;285,30
2003-05-16;290,00
2003-05-17;288,20
2003-05-18;288,00
2003-05-19;291,40
2003-05-20;292,10
2003-05-21;291,20
2003-05-22;291,30
2003-05-23;291,80
2003-05-24;293,70
2003-05-25;292,10
2003-05-26;291,70
2003-05-27;289,80
