fecha;radsup
2003-04-28;0,99
2003-04-29;12,24
2003-04-30;12,32
2003-05-01;13,03
2003-05-02;15,22
2003-05-03;15,89
2003-05-04;1,41
2003-05-05;6,81
2003-05-06;12,72
2003-05-07;13,48
2003-05-08;13,73
2003-05-09;14,84
2003-05-10;12,07
2003-05-11;2,76
2003-05-12;2,61
2003-05-13;3,73
2003-05-14;2,98
2003-05-15;3,77
2003-05-16;12,20
2003-05-17;8,84
2003-05-18;12,97
2003-05-19;14,17
2003-05-20;14,51
2003-05-21;14,45
2003-05-22;6,31
2003-05-23;2,52
2003-05-24;4,74
2003-05-25;6,48
2003-05-26;11,34
2003-05-27;7,24
