fecha;tmax
2003-04-28;296,20
2003-04-29;294,40
2003-04-30;291,70
2003-05-01;292,80
2003-05-02;293,70
2003-05-03;291,70
2003-05-04;293,40
2003-05-05;291,40
2003-05-06;291,70
2003-05-07;293,20
2003-05-08;296,80
2003-05-09;291,30
2003-05-10;293,20
2003-05-11;296,00
2003-05-12;298,00
2003-05-13;296,10
2003-05-14;294,00
2003-05-15;292,50
2003-05-16;294,40
2003-05-17;293,30
2003-05-18;294,00
2003-05-19;289,90
2003-05-20;286,10
2003-05-21;286,80
2003-05-22;289,00
2003-05-23;291,90
2003-05-24;291,10
2003-05-25;290,40
2003-05-26;287,90
2003-05-27;287,40
