fecha;hrmean
2003-04-28;97,98
2003-04-29;96,50
2003-04-30;99,11
2003-05-01;90,22
2003-05-02;90,80
2003-05-03;84,10
2003-05-04;90,12
2003-05-05;97,57
2003-05-06;90,10
2003-05-07;87,16
2003-05-08;85,35
2003-05-09;84,68
2003-05-10;90,10
2003-05-11;83,58
2003-05-12;80,97
2003-05-13;82,07
2003-05-14;91,24
2003-05-15;92,91
2003-05-16;89,05
2003-05-17;89,11
2003-05-18;85,00
2003-05-19;85,14
2003-05-20;81,07
2003-05-21;78,44
2003-05-22;76,85
2003-05-23;77,56
2003-05-24;76,23
2003-05-25;87,11
2003-05-26;91,19
2003-05-27;80,57
