fecha;hrmean
2003-04-28;98,88
2003-04-29;95,15
2003-04-30;97,52
2003-05-01;83,12
2003-05-02;87,28
2003-05-03;86,98
2003-05-04;84,45
2003-05-05;89,07
2003-05-06;88,88
2003-05-07;89,66
2003-05-08;85,82
2003-05-09;85,34
2003-05-10;83,27
2003-05-11;79,63
2003-05-12;85,52
2003-05-13;82,35
2003-05-14;85,94
2003-05-15;93,14
2003-05-16;85,14
2003-05-17;81,36
2003-05-18;84,46
2003-05-19;87,45
2003-05-20;89,34
2003-05-21;92,50
2003-05-22;97,72
2003-05-23;97,81
2003-05-24;98,44
2003-05-25;98,79
2003-05-26;75,26
2003-05-27;89,58
