fecha;hrmean
2003-04-28;92,95
2003-04-29;82,71
2003-04-30;83,31
2003-05-01;82,30
2003-05-02;75,00
2003-05-03;79,19
2003-05-04;96,72
2003-05-05;89,37
2003-05-06;83,56
2003-05-07;74,60
2003-05-08;69,38
2003-05-09;67,78
2003-05-10;65,09
2003-05-11;85,32
2003-05-12;98,36
2003-05-13;97,79
2003-05-14;93,19
2003-05-15;80,88
2003-05-16;81,96
2003-05-17;87,05
2003-05-18;80,55
2003-05-19;72,38
2003-05-20;72,18
2003-05-21;76,53
2003-05-22;81,96
2003-05-23;93,86
2003-05-24;95,31
2003-05-25;91,01
2003-05-26;80,03
2003-05-27;87,85
