fecha;velviento
2003-04-28;2,02
2003-04-29;1,99
2003-04-30;4,01
2003-05-01;3,28
2003-05-02;2,34
2003-05-03;2,90
2003-05-04;2,99
2003-05-05;2,51
2003-05-06;2,41
2003-05-07;1,92
2003-05-08;1,73
2003-05-09;1,87
2003-05-10;1,95
2003-05-11;2,06
2003-05-12;1,57
2003-05-13;3,53
2003-05-14;2,89
2003-05-15;2,87
2003-05-16;2,49
2003-05-17;1,55
2003-05-18;2,26
2003-05-19;1,75
2003-05-20;1,85
2003-05-21;2,11
2003-05-22;5,16
2003-05-23;2,65
2003-05-24;2,83
2003-05-25;2,07
2003-05-26;1,70
2003-05-27;3,94
