fecha;hrmean
2003-04-28;88,96
2003-04-29;95,82
2003-04-30;83,75
2003-05-01;85,08
2003-05-02;86,90
2003-05-03;84,24
2003-05-04;99,24
2003-05-05;97,42
2003-05-06;94,97
2003-05-07;83,33
2003-05-08;83,75
2003-05-09;84,73
2003-05-10;93,14
2003-05-11;89,75
2003-05-12;79,43
2003-05-13;82,60
2003-05-14;71,28
2003-05-15;72,48
2003-05-16;79,66
2003-05-17;86,45
2003-05-18;84,47
2003-05-19;82,12
2003-05-20;89,91
2003-05-21;71,40
2003-05-22;71,49
2003-05-23;68,70
2003-05-24;86,01
2003-05-25;93,61
2003-05-26;89,26
2003-05-27;97,04
