fecha;radsup
2003-04-28;1,49
2003-04-29;1,14
2003-04-30;2,77
2003-05-01;6,83
2003-05-02;10,51
2003-05-03;3,83
2003-05-04;2,62
2003-05-05;13,19
2003-05-06;14,50
2003-05-07;8,04
2003-05-08;7,00
2003-05-09;10,06
2003-05-10;0,97
2003-05-11;1,39
2003-05-12;4,33
2003-05-13;4,28
2003-05-14;4,99
2003-05-15;12,78
2003-05-16;2,69
2003-05-17;1,80
2003-05-18;2,09
2003-05-19;2,00
2003-05-20;2,91
2003-05-21;9,38
2003-05-22;0,74
2003-05-23;5,13
2003-05-24;10,55
2003-05-25;3,70
2003-05-26;11,92
2003-05-27;7,51
