fecha;hrmean
2009-05-25;88,93
2009-05-26;85,92
2009-05-27;56,60
2009-05-28;80,81
2009-05-29;91,46
2009-05-30;96,02
2009-05-31;92,39
2009-06-01;79,10
2009-06-02;79,26
2009-06-03;72,52
2009-06-04;65,08
2009-06-05;64,76
2009-06-06;80,72
2009-06-07;86,79
2009-06-08;90,89
2009-06-09;88,80
2009-06-10;95,99
2009-06-11;86,65
2009-06-12;78,05
2009-06-13;66,76
2009-06-14;54,91
2009-06-15;55,81
2009-06-16;90,18
2009-06-17;81,93
2009-06-18;78,42
2009-06-19;87,85
2009-06-20;84,40
2009-06-21;79,42
2009-06-22;80,62
2009-06-23;83,24
