fecha;hrmean
2009-05-25;94,75
2009-05-26;72,45
2009-05-27;53,71
2009-05-28;46,70
2009-05-29;46,69
2009-05-30;37,43
2009-05-31;36,35
2009-06-01;32,38
2009-06-02;43,54
2009-06-03;61,53
2009-06-04;63,48
2009-06-05;56,04
2009-06-06;71,71
2009-06-07;42,83
2009-06-08;49,18
2009-06-09;62,65
2009-06-10;76,76
2009-06-11;59,47
2009-06-12;58,32
2009-06-13;92,34
2009-06-14;77,11
2009-06-15;78,78
2009-06-16;89,95
2009-06-17;94,67
2009-06-18;98,44
2009-06-19;94,37
2009-06-20;90,49
2009-06-21;94,89
2009-06-22;93,48
2009-06-23;78,51
