fecha;tmin
2009-05-25;290,60
2009-05-26;294,70
2009-05-27;289,70
2009-05-28;285,80
2009-05-29;282,50
2009-05-30;284,30
2009-05-31;282,40
2009-06-01;280,30
2009-06-02;281,20
2009-06-03;281,00
2009-06-04;283,20
2009-06-05;287,50
2009-06-06;290,00
2009-06-07;287,00
2009-06-08;283,50
2009-06-09;280,10
2009-06-10;279,40
2009-06-11;279,00
2009-06-12;277,10
2009-06-13;277,60
2009-06-14;281,90
2009-06-15;276,60
2009-06-16;278,60
2009-06-17;279,00
2009-06-18;282,90
2009-06-19;282,80
2009-06-20;282,00
2009-06-21;281,90
2009-06-22;285,00
2009-06-23;282,80
