fecha;tmin
2009-05-25;293,50
2009-05-26;289,10
2009-05-27;283,70
2009-05-28;281,40
2009-05-29;283,70
2009-05-30;276,30
2009-05-31;277,20
2009-06-01;279,60
2009-06-02;283,20
2009-06-03;290,20
2009-06-04;294,60
2009-06-05;296,20
2009-06-06;291,60
2009-06-07;286,90
2009-06-08;284,20
2009-06-09;289,70
2009-06-10;293,60
2009-06-11;294,30
2009-06-12;293,30
2009-06-13;286,10
2009-06-14;285,70
2009-06-15;286,80
2009-06-16;286,40
2009-06-17;285,90
2009-06-18;286,60
2009-06-19;286,70
2009-06-20;286,70
2009-06-21;286,00
2009-06-22;286,20
2009-06-23;285,60
