fecha;radsup
2009-05-25;5,88
2009-05-26;8,96
2009-05-27;12,94
2009-05-28;11,03
2009-05-29;13,65
2009-05-30;11,88
2009-05-31;7,85
2009-06-01;13,27
2009-06-02;13,23
2009-06-03;0,88
2009-06-04;9,48
2009-06-05;13,61
2009-06-06;2,92
2009-06-07;7,97
2009-06-08;10,18
2009-06-09;9,26
2009-06-10;5,96
2009-06-11;2,26
2009-06-12;9,26
2009-06-13;2,22
2009-06-14;8,53
2009-06-15;12,06
2009-06-16;12,42
2009-06-17;5,25
2009-06-18;8,24
2009-06-19;10,04
2009-06-20;2,58
2009-06-21;2,84
2009-06-22;6,26
2009-06-23;3,72
