fecha;hrmean
2009-05-25;89,64
2009-05-26;72,56
2009-05-27;53,28
2009-05-28;44,71
2009-05-29;54,53
2009-05-30;64,16
2009-05-31;64,65
2009-06-01;61,31
2009-06-02;56,09
2009-06-03;89,37
2009-06-04;77,52
2009-06-05;61,37
2009-06-06;84,60
2009-06-07;89,38
2009-06-08;82,56
2009-06-09;86,11
2009-06-10;78,22
2009-06-11;72,49
2009-06-12;63,04
2009-06-13;84,89
2009-06-14;82,07
2009-06-15;66,56
2009-06-16;62,58
2009-06-17;60,32
2009-06-18;54,60
2009-06-19;62,40
2009-06-20;77,88
2009-06-21;77,31
2009-06-22;63,60
2009-06-23;54,99
