fecha;radsup
2009-05-25;6,91
2009-05-26;8,52
2009-05-27;13,87
2009-05-28;12,68
2009-05-29;13,24
2009-05-30;13,95
2009-05-31;13,47
2009-06-01;13,37
2009-06-02;13,25
2009-06-03;4,18
2009-06-04;9,29
2009-06-05;8,22
2009-06-06;5,78
2009-06-07;11,05
2009-06-08;5,14
2009-06-09;5,09
2009-06-10;3,37
2009-06-11;5,25
2009-06-12;4,40
2009-06-13;1,22
2009-06-14;8,76
2009-06-15;7,94
2009-06-16;1,38
2009-06-17;1,90
2009-06-18;1,76
2009-06-19;3,55
2009-06-20;3,59
2009-06-21;1,21
2009-06-22;2,72
2009-06-23;6,24
