fecha;hrmean
2009-05-25;75,13
2009-05-26;79,14
2009-05-27;50,48
2009-05-28;78,39
2009-05-29;96,09
2009-05-30;95,94
2009-05-31;82,13
2009-06-01;72,99
2009-06-02;71,77
2009-06-03;72,40
2009-06-04;70,66
2009-06-05;68,03
2009-06-06;69,13
2009-06-07;64,01
2009-06-08;67,33
2009-06-09;41,68
2009-06-10;54,21
2009-06-11;76,50
2009-06-12;73,89
2009-06-13;72,02
2009-06-14;71,45
2009-06-15;95,69
2009-06-16;92,78
2009-06-17;87,54
2009-06-18;94,96
2009-06-19;88,60
2009-06-20;83,39
2009-06-21;83,47
2009-06-22;87,52
2009-06-23;97,54
