fecha;radsup
2009-05-25;6,17
2009-05-26;9,71
2009-05-27;9,61
2009-05-28;2,02
2009-05-29;1,20
2009-05-30;7,45
2009-05-31;14,14
2009-06-01;13,47
2009-06-02;13,73
2009-06-03;2,04
2009-06-04;4,72
2009-06-05;1,63
2009-06-06;3,61
2009-06-07;13,54
2009-06-08;13,26
2009-06-09;12,29
2009-06-10;12,71
2009-06-11;10,86
2009-06-12;1,09
2009-06-13;5,91
2009-06-14;9,11
2009-06-15;9,05
2009-06-16;8,38
2009-06-17;1,28
2009-06-18;3,06
2009-06-19;4,51
2009-06-20;10,64
2009-06-21;3,02
2009-06-22;4,47
2009-06-23;2,20
