fecha;radsup
2009-05-25;6,09
2009-05-26;2,64
2009-05-27;2,90
2009-05-28;1,34
2009-05-29;0,88
2009-05-30;1,74
2009-05-31;3,05
2009-06-01;12,96
2009-06-02;12,77
2009-06-03;12,62
2009-06-04;11,75
2009-06-05;13,16
2009-06-06;11,04
2009-06-07;1,80
2009-06-08;5,75
2009-06-09;3,82
2009-06-10;4,56
2009-06-11;8,22
2009-06-12;9,17
2009-06-13;8,99
2009-06-14;10,05
2009-06-15;1,89
2009-06-16;0,90
2009-06-17;6,12
2009-06-18;10,25
2009-06-19;7,53
2009-06-20;6,03
2009-06-21;12,09
2009-06-22;11,85
2009-06-23;6,35
