fecha;radsup
2009-05-25;7,41
2009-05-26;4,77
2009-05-27;9,11
2009-05-28;3,18
2009-05-29;14,15
2009-05-30;13,66
2009-05-31;13,88
2009-06-01;12,40
2009-06-02;13,55
2009-06-03;12,30
2009-06-04;4,49
2009-06-05;8,23
2009-06-06;5,02
2009-06-07;3,12
2009-06-08;1,06
2009-06-09;1,21
2009-06-10;2,78
2009-06-11;10,09
2009-06-12;11,68
2009-06-13;13,10
2009-06-14;3,17
2009-06-15;2,57
2009-06-16;1,44
2009-06-17;9,25
2009-06-18;5,48
2009-06-19;1,20
2009-06-20;8,19
2009-06-21;11,79
2009-06-22;10,41
2009-06-23;1,86
