fecha;radsup
2009-05-25;4,04
2009-05-26;11,97
2009-05-27;6,73
2009-05-28;13,23
2009-05-29;9,89
2009-05-30;13,62
2009-05-31;13,56
2009-06-01;13,02
2009-06-02;13,30
2009-06-03;12,95
2009-06-04;11,87
2009-06-05;9,66
2009-06-06;11,86
2009-06-07;5,68
2009-06-08;3,07
2009-06-09;3,85
2009-06-10;5,85
2009-06-11;1,91
2009-06-12;2,47
2009-06-13;2,45
2009-06-14;0,85
2009-06-15;2,07
2009-06-16;3,46
2009-06-17;4,89
2009-06-18;6,38
2009-06-19;8,71
2009-06-20;0,58
2009-06-21;2,33
2009-06-22;11,91
2009-06-23;12,71
