fecha;radsup
2002-12-02;8,30
2002-12-03;3,58
2002-12-04;7,52
2002-12-05;14,76
2002-12-06;11,27
2002-12-07;15,64
2002-12-08;10,36
2002-12-09;5,21
2002-12-10;4,79
2002-12-11;5,56
2002-12-12;6,45
2002-12-13;16,73
2002-12-14;28,20
2002-12-15;24,97
2002-12-16;27,46
2002-12-17;8,25
2002-12-18;21,74
2002-12-19;6,02
2002-12-20;24,30
2002-12-21;29,25
2002-12-22;13,31
2002-12-23;20,23
2002-12-24;21,44
2002-12-25;19,23
2002-12-26;11,22
2002-12-27;19,74
2002-12-28;29,81
2002-12-29;26,99
2002-12-30;11,11
2002-12-31;10,76
