fecha;tmax
2002-12-02;296,70
2002-12-03;299,50
2002-12-04;300,20
2002-12-05;307,20
2002-12-06;305,80
2002-12-07;300,10
2002-12-08;293,30
2002-12-09;289,60
2002-12-10;294,60
2002-12-11;299,80
2002-12-12;301,80
2002-12-13;302,40
2002-12-14;303,30
2002-12-15;304,40
2002-12-16;305,50
2002-12-17;307,00
2002-12-18;308,40
2002-12-19;309,40
2002-12-20;305,10
2002-12-21;305,80
2002-12-22;299,60
2002-12-23;304,70
2002-12-24;306,00
2002-12-25;306,00
2002-12-26;309,40
2002-12-27;308,20
2002-12-28;305,50
2002-12-29;306,60
2002-12-30;309,40
2002-12-31;306,80
