fecha;hrmean
2002-12-02;90,68
2002-12-03;99,66
2002-12-04;96,33
2002-12-05;88,64
2002-12-06;82,89
2002-12-07;85,40
2002-12-08;88,84
2002-12-09;94,71
2002-12-10;95,33
2002-12-11;92,30
2002-12-12;91,97
2002-12-13;84,07
2002-12-14;78,55
2002-12-15;76,96
2002-12-16;66,81
2002-12-17;77,63
2002-12-18;65,09
2002-12-19;82,27
2002-12-20;78,70
2002-12-21;73,52
2002-12-22;84,09
2002-12-23;80,07
2002-12-24;66,11
2002-12-25;83,83
2002-12-26;92,96
2002-12-27;71,53
2002-12-28;68,71
2002-12-29;74,93
2002-12-30;80,02
2002-12-31;89,29
