fecha;tmin
2002-12-02;293,90
2002-12-03;293,90
2002-12-04;294,90
2002-12-05;295,60
2002-12-06;297,70
2002-12-07;295,20
2002-12-08;291,60
2002-12-09;289,80
2002-12-10;290,50
2002-12-11;290,10
2002-12-12;290,20
2002-12-13;290,50
2002-12-14;290,80
2002-12-15;292,00
2002-12-16;293,00
2002-12-17;293,80
2002-12-18;294,80
2002-12-19;298,50
2002-12-20;291,10
2002-12-21;290,80
2002-12-22;292,40
2002-12-23;292,80
2002-12-24;293,70
2002-12-25;294,70
2002-12-26;292,10
2002-12-27;291,60
2002-12-28;291,10
2002-12-29;292,90
2002-12-30;293,70
2002-12-31;292,50
