fecha;hrmean
2002-12-02;97,85
2002-12-03;93,94
2002-12-04;98,51
2002-12-05;89,05
2002-12-06;83,29
2002-12-07;69,20
2002-12-08;94,15
2002-12-09;97,43
2002-12-10;88,77
2002-12-11;80,66
2002-12-12;79,00
2002-12-13;71,94
2002-12-14;74,99
2002-12-15;72,68
2002-12-16;66,93
2002-12-17;64,66
2002-12-18;91,81
2002-12-19;86,42
2002-12-20;73,88
2002-12-21;74,52
2002-12-22;63,77
2002-12-23;62,94
2002-12-24;67,98
2002-12-25;75,78
2002-12-26;76,23
2002-12-27;66,26
2002-12-28;82,61
2002-12-29;83,87
2002-12-30;86,41
2002-12-31;74,73
