fecha;tmax
2002-12-02;297,10
2002-12-03;296,40
2002-12-04;298,70
2002-12-05;306,20
2002-12-06;300,70
2002-12-07;304,80
2002-12-08;297,90
2002-12-09;293,80
2002-12-10;291,90
2002-12-11;294,60
2002-12-12;297,70
2002-12-13;300,80
2002-12-14;301,00
2002-12-15;302,00
2002-12-16;302,10
2002-12-17;303,70
2002-12-18;306,80
2002-12-19;304,70
2002-12-20;304,10
2002-12-21;305,50
2002-12-22;307,70
2002-12-23;309,70
2002-12-24;305,10
2002-12-25;306,10
2002-12-26;307,00
2002-12-27;301,10
2002-12-28;304,30
2002-12-29;305,10
2002-12-30;311,00
2002-12-31;307,70
