fecha;radsup
2002-12-02;5,20
2002-12-03;9,19
2002-12-04;6,36
2002-12-05;19,80
2002-12-06;25,13
2002-12-07;8,23
2002-12-08;3,20
2002-12-09;5,60
2002-12-10;5,49
2002-12-11;12,05
2002-12-12;23,08
2002-12-13;26,04
2002-12-14;25,57
2002-12-15;28,63
2002-12-16;29,05
2002-12-17;29,16
2002-12-18;28,65
2002-12-19;28,93
2002-12-20;28,99
2002-12-21;10,70
2002-12-22;20,56
2002-12-23;24,84
2002-12-24;28,18
2002-12-25;25,24
2002-12-26;14,45
2002-12-27;20,51
2002-12-28;7,56
2002-12-29;24,54
2002-12-30;27,28
2002-12-31;25,39
