fecha;tmin
2002-12-02;294,90
2002-12-03;293,90
2002-12-04;294,10
2002-12-05;294,50
2002-12-06;294,90
2002-12-07;295,70
2002-12-08;294,10
2002-12-09;289,30
2002-12-10;288,40
2002-12-11;287,70
2002-12-12;286,30
2002-12-13;289,60
2002-12-14;291,90
2002-12-15;290,80
2002-12-16;291,00
2002-12-17;292,00
2002-12-18;292,90
2002-12-19;292,20
2002-12-20;294,50
2002-12-21;294,20
2002-12-22;292,80
2002-12-23;291,90
2002-12-24;292,20
2002-12-25;293,60
2002-12-26;292,30
2002-12-27;295,30
2002-12-28;291,90
2002-12-29;288,00
2002-12-30;286,90
2002-12-31;293,10
